name,score,event,year,last_name,first_name,full_name
Agnes ZAWADZKI,166.61,RU,2013,ZAWADZKI,Agnes,"Agnes, ZAWADZKI"
Kanako MURAKAMI,166.34,RU,2013,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Adelina SOTNIKOVA,157.98,RU,2013,SOTNIKOVA,Adelina,"Adelina, SOTNIKOVA"
Alena LEONOVA,157.27,RU,2013,LEONOVA,Alena,"Alena, LEONOVA"
Polina KOROBEYNIKOVA,153.32,RU,2013,KOROBEYNIKOVA,Polina,"Polina, KOROBEYNIKOVA"
Viktoria HELGESSON,151.48,RU,2013,HELGESSON,Viktoria,"Viktoria, HELGESSON"
Valentina MARCHEI,148.67,RU,2013,MARCHEI,Valentina,"Valentina, MARCHEI"
Caroline ZHANG,138.21,RU,2013,ZHANG,Caroline,"Caroline, ZHANG"
Mao ASADA,181.76,CN,2013,ASADA,Mao,"Mao, ASADA"
Julia LIPNITSKAIA,177.92,CN,2013,LIPNITSKAIA,Julia,"Julia, LIPNITSKAIA"
Kiira KORPI,169.86,CN,2013,KORPI,Kiira,"Kiira, KORPI"
Mirai NAGASU,163.46,CN,2013,NAGASU,Mirai,"Mirai, NAGASU"
Zijun LI,160.06,CN,2013,LI,Zijun,"Zijun, LI"
Amelie LACOSTE,135.46,CN,2013,LACOSTE,Amelie,"Amelie, LACOSTE"
Joshi HELGESSON,134.43,CN,2013,HELGESSON,Joshi,"Joshi, HELGESSON"
Ying ZHANG,130.65,CN,2013,ZHANG,Ying,"Ying, ZHANG"
Sofia BIRYUKOVA,127.36,CN,2013,BIRYUKOVA,Sofia,"Sofia, BIRYUKOVA"
Mao ASADA,185.27,JP,2013,ASADA,Mao,"Mao, ASADA"
Akiko SUZUKI,185.22,JP,2013,SUZUKI,Akiko,"Akiko, SUZUKI"
Mirai NAGASU,176.68,JP,2013,NAGASU,Mirai,"Mirai, NAGASU"
Zijun LI,174.11,JP,2013,LI,Zijun,"Zijun, LI"
Agnes ZAWADZKI,160.37,JP,2013,ZAWADZKI,Agnes,"Agnes, ZAWADZKI"
Elene GEDEVANISHVILI,156.96,JP,2013,GEDEVANISHVILI,Elene,"Elene, GEDEVANISHVILI"
Ksenia MAKAROVA,156.52,JP,2013,MAKAROVA,Ksenia,"Ksenia, MAKAROVA"
Haruka IMAI,145.42,JP,2013,IMAI,Haruka,"Haruka, IMAI"
Sofia BIRYUKOVA,139.12,JP,2013,BIRYUKOVA,Sofia,"Sofia, BIRYUKOVA"
Mao ASADA,196.8,FN,2013,ASADA,Mao,"Mao, ASADA"
Ashley WAGNER,181.93,FN,2013,WAGNER,Ashley,"Ashley, WAGNER"
Akiko SUZUKI,180.77,FN,2013,SUZUKI,Akiko,"Akiko, SUZUKI"
Kiira KORPI,174.94,FN,2013,KORPI,Kiira,"Kiira, KORPI"
Elizaveta TUKTAMYSHEVA,173.75,FN,2013,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Christina GAO,154.54,FN,2013,GAO,Christina,"Christina, GAO"
Carolina KOSTNER,194.71,EU,2013,KOSTNER,Carolina,"Carolina, KOSTNER"
Adelina SOTNIKOVA,193.99,EU,2013,SOTNIKOVA,Adelina,"Adelina, SOTNIKOVA"
Elizaveta TUKTAMYSHEVA,188.85,EU,2013,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Valentina MARCHEI,171.06,EU,2013,MARCHEI,Valentina,"Valentina, MARCHEI"
Viktoria HELGESSON,155.72,EU,2013,HELGESSON,Viktoria,"Viktoria, HELGESSON"
Nikol GOSVIANI,154.41,EU,2013,GOSVIANI,Nikol,"Nikol, GOSVIANI"
Sonia LAFUENTE,152.29,EU,2013,LAFUENTE,Sonia,"Sonia, LAFUENTE"
Joshi HELGESSON,150.4,EU,2013,HELGESSON,Joshi,"Joshi, HELGESSON"
Nathalie WEINZIERL,147.52,EU,2013,WEINZIERL,Nathalie,"Nathalie, WEINZIERL"
Mae Berenice MEITE,147.14,EU,2013,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Lenaelle GILLERON-GORRY,143.74,EU,2013,GILLERON-GORRY,Lenaelle,"Lenaelle, GILLERON-GORRY"
Kerstin FRANK,143.56,EU,2013,FRANK,Kerstin,"Kerstin, FRANK"
Elena GLEBOVA,143.45,EU,2013,GLEBOVA,Elena,"Elena, GLEBOVA"
Elene GEDEVANISHVILI,142.71,EU,2013,GEDEVANISHVILI,Elene,"Elene, GEDEVANISHVILI"
Monika SIMANCIKOVA,137.47,EU,2013,SIMANCIKOVA,Monika,"Monika, SIMANCIKOVA"
Anita MADSEN,133.35,EU,2013,MADSEN,Anita,"Anita, MADSEN"
Juulia TURKKILA,130.79,EU,2013,TURKKILA,Juulia,"Juulia, TURKKILA"
Kaat VAN DAELE,130.0,EU,2013,VAN DAELE,Kaat,"Kaat, VAN DAELE"
Natalia POPOVA,128.54,EU,2013,POPOVA,Natalia,"Natalia, POPOVA"
Tina STUERZINGER,128.38,EU,2013,STUERZINGER,Tina,"Tina, STUERZINGER"
Jenna MCCORKELL,126.98,EU,2013,MCCORKELL,Jenna,"Jenna, MCCORKELL"
Anne Line GJERSEM,124.48,EU,2013,GJERSEM,Anne Line,"Anne Line, GJERSEM"
Sila SAYGI,119.27,EU,2013,SAYGI,Sila,"Sila, SAYGI"
Fleur MAXWELL,113.01,EU,2013,MAXWELL,Fleur,"Fleur, MAXWELL"
Mao ASADA,205.45,4C,2013,ASADA,Mao,"Mao, ASADA"
Akiko SUZUKI,190.08,4C,2013,SUZUKI,Akiko,"Akiko, SUZUKI"
Kanako MURAKAMI,181.03,4C,2013,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Christina GAO,176.28,4C,2013,GAO,Christina,"Christina, GAO"
Zijun LI,170.42,4C,2013,LI,Zijun,"Zijun, LI"
Gracie GOLD,166.66,4C,2013,GOLD,Gracie,"Gracie, GOLD"
Kaetlyn OSMOND,159.38,4C,2013,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Agnes ZAWADZKI,158.99,4C,2013,ZAWADZKI,Agnes,"Agnes, ZAWADZKI"
Amelie LACOSTE,155.08,4C,2013,LACOSTE,Amelie,"Amelie, LACOSTE"
Kexin ZHANG,148.34,4C,2013,ZHANG,Kexin,"Kexin, ZHANG"
Julianne SEGUIN,146.58,4C,2013,SEGUIN,Julianne,"Julianne, SEGUIN"
Brooklee HAN,134.9,4C,2013,HAN,Brooklee,"Brooklee, HAN"
Reyna HAMUI,123.69,4C,2013,HAMUI,Reyna,"Reyna, HAMUI"
Chantelle KERRY,118.11,4C,2013,KERRY,Chantelle,"Chantelle, KERRY"
Crystal KIANG,109.15,4C,2013,KIANG,Crystal,"Crystal, KIANG"
Yeon Jun PARK,106.79,4C,2013,PARK,Yeon Jun,"Yeon Jun, PARK"
Melissa BULANHAGUI,106.36,4C,2013,BULANHAGUI,Melissa,"Melissa, BULANHAGUI"
Lejeanne MARAIS,105.06,4C,2013,MARAIS,Lejeanne,"Lejeanne, MARAIS"
Melinda WANG,96.95,4C,2013,WANG,Melinda,"Melinda, WANG"
Ami PAREKH,88.39,4C,2013,PAREKH,Ami,"Ami, PAREKH"
Yuna KIM,218.31,WR,2013,KIM,Yuna,"Yuna, KIM"
Carolina KOSTNER,197.89,WR,2013,KOSTNER,Carolina,"Carolina, KOSTNER"
Mao ASADA,196.47,WR,2013,ASADA,Mao,"Mao, ASADA"
Kanako MURAKAMI,189.73,WR,2013,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Ashley WAGNER,187.34,WR,2013,WAGNER,Ashley,"Ashley, WAGNER"
Gracie GOLD,184.25,WR,2013,GOLD,Gracie,"Gracie, GOLD"
Zijun LI,183.85,WR,2013,LI,Zijun,"Zijun, LI"
Kaetlyn OSMOND,176.82,WR,2013,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Adelina SOTNIKOVA,175.98,WR,2013,SOTNIKOVA,Adelina,"Adelina, SOTNIKOVA"
Elizaveta TUKTAMYSHEVA,174.24,WR,2013,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Mae Berenice MEITE,165.03,WR,2013,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Akiko SUZUKI,164.59,WR,2013,SUZUKI,Akiko,"Akiko, SUZUKI"
Alena LEONOVA,159.06,WR,2013,LEONOVA,Alena,"Alena, LEONOVA"
Viktoria HELGESSON,158.8,WR,2013,HELGESSON,Viktoria,"Viktoria, HELGESSON"
Natalia POPOVA,155.52,WR,2013,POPOVA,Natalia,"Natalia, POPOVA"
Elena GLEBOVA,152.49,WR,2013,GLEBOVA,Elena,"Elena, GLEBOVA"
Monika SIMANCIKOVA,149.02,WR,2013,SIMANCIKOVA,Monika,"Monika, SIMANCIKOVA"
Valentina MARCHEI,147.23,WR,2013,MARCHEI,Valentina,"Valentina, MARCHEI"
Nathalie WEINZIERL,142.48,WR,2013,WEINZIERL,Nathalie,"Nathalie, WEINZIERL"
Jenna MCCORKELL,142.27,WR,2013,MCCORKELL,Jenna,"Jenna, MCCORKELL"
Brooklee HAN,141.88,WR,2013,HAN,Brooklee,"Brooklee, HAN"
Sonia LAFUENTE,139.66,WR,2013,LAFUENTE,Sonia,"Sonia, LAFUENTE"
Kexin ZHANG,137.41,WR,2013,ZHANG,Kexin,"Kexin, ZHANG"
Kerstin FRANK,127.98,WR,2013,FRANK,Kerstin,"Kerstin, FRANK"
Mao ASADA,204.55,US,2014,ASADA,Mao,"Mao, ASADA"
Ashley WAGNER,193.81,US,2014,WAGNER,Ashley,"Ashley, WAGNER"
Elena RADIONOVA,183.95,US,2014,RADIONOVA,Elena,"Elena, RADIONOVA"
Elizaveta TUKTAMYSHEVA,176.75,US,2014,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Samantha CESARIO,167.98,US,2014,CESARIO,Samantha,"Samantha, CESARIO"
Mae Berenice MEITE,167.35,US,2014,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Valentina MARCHEI,156.79,US,2014,MARCHEI,Valentina,"Valentina, MARCHEI"
Viktoria HELGESSON,152.34,US,2014,HELGESSON,Viktoria,"Viktoria, HELGESSON"
Elene GEDEVANISHVILI,149.44,US,2014,GEDEVANISHVILI,Elene,"Elene, GEDEVANISHVILI"
Caroline ZHANG,110.12,US,2014,ZHANG,Caroline,"Caroline, ZHANG"
Julia LIPNITSKAIA,198.23,CA,2014,LIPNITSKAIA,Julia,"Julia, LIPNITSKAIA"
Akiko SUZUKI,193.75,CA,2014,SUZUKI,Akiko,"Akiko, SUZUKI"
Gracie GOLD,186.65,CA,2014,GOLD,Gracie,"Gracie, GOLD"
Christina GAO,173.69,CA,2014,GAO,Christina,"Christina, GAO"
Amelie LACOSTE,163.11,CA,2014,LACOSTE,Amelie,"Amelie, LACOSTE"
Courtney HICKS,162.0,CA,2014,HICKS,Courtney,"Courtney, HICKS"
Natalia POPOVA,145.88,CA,2014,POPOVA,Natalia,"Natalia, POPOVA"
Veronik MALLET,138.13,CA,2014,MALLET,Veronik,"Veronik, MALLET"
Ashley WAGNER,194.37,FR,2014,WAGNER,Ashley,"Ashley, WAGNER"
Adelina SOTNIKOVA,189.81,FR,2014,SOTNIKOVA,Adelina,"Adelina, SOTNIKOVA"
Anna POGORILAYA,184.69,FR,2014,POGORILAYA,Anna,"Anna, POGORILAYA"
Samantha CESARIO,172.7,FR,2014,CESARIO,Samantha,"Samantha, CESARIO"
Mae Berenice MEITE,166.11,FR,2014,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Amelie LACOSTE,158.11,FR,2014,LACOSTE,Amelie,"Amelie, LACOSTE"
Viktoria HELGESSON,153.27,FR,2014,HELGESSON,Viktoria,"Viktoria, HELGESSON"
Christina GAO,152.85,FR,2014,GAO,Christina,"Christina, GAO"
Natalia POPOVA,136.43,FR,2014,POPOVA,Natalia,"Natalia, POPOVA"
Julia LIPNITSKAIA,190.8,RU,2014,LIPNITSKAIA,Julia,"Julia, LIPNITSKAIA"
Carolina KOSTNER,190.12,RU,2014,KOSTNER,Carolina,"Carolina, KOSTNER"
Mirai NAGASU,175.37,RU,2014,NAGASU,Mirai,"Mirai, NAGASU"
Elizaveta TUKTAMYSHEVA,171.87,RU,2014,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Satoko MIYAHARA,165.76,RU,2014,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Agnes ZAWADZKI,163.21,RU,2014,ZAWADZKI,Agnes,"Agnes, ZAWADZKI"
Kanako MURAKAMI,162.46,RU,2014,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Nikol GOSVIANI,157.17,RU,2014,GOSVIANI,Nikol,"Nikol, GOSVIANI"
Haruka IMAI,145.3,RU,2014,IMAI,Haruka,"Haruka, IMAI"
Anna POGORILAYA,178.62,CN,2014,POGORILAYA,Anna,"Anna, POGORILAYA"
Adelina SOTNIKOVA,174.7,CN,2014,SOTNIKOVA,Adelina,"Adelina, SOTNIKOVA"
Carolina KOSTNER,173.4,CN,2014,KOSTNER,Carolina,"Carolina, KOSTNER"
Kanako MURAKAMI,165.95,CN,2014,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Nikol GOSVIANI,152.04,CN,2014,GOSVIANI,Nikol,"Nikol, GOSVIANI"
Haruka IMAI,150.3,CN,2014,IMAI,Haruka,"Haruka, IMAI"
Agnes ZAWADZKI,147.64,CN,2014,ZAWADZKI,Agnes,"Agnes, ZAWADZKI"
Kexin ZHANG,144.88,CN,2014,ZHANG,Kexin,"Kexin, ZHANG"
Xiaowen GUO,139.5,CN,2014,GUO,Xiaowen,"Xiaowen, GUO"
Zijun LI,138.98,CN,2014,LI,Zijun,"Zijun, LI"
Mao ASADA,207.59,JP,2014,ASADA,Mao,"Mao, ASADA"
Elena RADIONOVA,191.81,JP,2014,RADIONOVA,Elena,"Elena, RADIONOVA"
Akiko SUZUKI,179.32,JP,2014,SUZUKI,Akiko,"Akiko, SUZUKI"
Gracie GOLD,177.81,JP,2014,GOLD,Gracie,"Gracie, GOLD"
Satoko MIYAHARA,170.21,JP,2014,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Valentina MARCHEI,168.95,JP,2014,MARCHEI,Valentina,"Valentina, MARCHEI"
Alena LEONOVA,161.94,JP,2014,LEONOVA,Alena,"Alena, LEONOVA"
Mirai NAGASU,141.71,JP,2014,NAGASU,Mirai,"Mirai, NAGASU"
Elene GEDEVANISHVILI,129.24,JP,2014,GEDEVANISHVILI,Elene,"Elene, GEDEVANISHVILI"
Mao ASADA,204.02,FN,2014,ASADA,Mao,"Mao, ASADA"
Julia LIPNITSKAIA,192.07,FN,2014,LIPNITSKAIA,Julia,"Julia, LIPNITSKAIA"
Ashley WAGNER,187.61,FN,2014,WAGNER,Ashley,"Ashley, WAGNER"
Elena RADIONOVA,183.02,FN,2014,RADIONOVA,Elena,"Elena, RADIONOVA"
Adelina SOTNIKOVA,173.3,FN,2014,SOTNIKOVA,Adelina,"Adelina, SOTNIKOVA"
Anna POGORILAYA,171.88,FN,2014,POGORILAYA,Anna,"Anna, POGORILAYA"
Julia LIPNITSKAIA,209.72,EU,2014,LIPNITSKAIA,Julia,"Julia, LIPNITSKAIA"
Adelina SOTNIKOVA,202.36,EU,2014,SOTNIKOVA,Adelina,"Adelina, SOTNIKOVA"
Carolina KOSTNER,191.39,EU,2014,KOSTNER,Carolina,"Carolina, KOSTNER"
Alena LEONOVA,178.15,EU,2014,LEONOVA,Alena,"Alena, LEONOVA"
Mae Berenice MEITE,173.37,EU,2014,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Valentina MARCHEI,165.25,EU,2014,MARCHEI,Valentina,"Valentina, MARCHEI"
Elena GLEBOVA,155.71,EU,2014,GLEBOVA,Elena,"Elena, GLEBOVA"
Nathalie WEINZIERL,151.88,EU,2014,WEINZIERL,Nathalie,"Nathalie, WEINZIERL"
Joshi HELGESSON,146.45,EU,2014,HELGESSON,Joshi,"Joshi, HELGESSON"
Elene GEDEVANISHVILI,141.82,EU,2014,GEDEVANISHVILI,Elene,"Elene, GEDEVANISHVILI"
Roberta RODEGHIERO,141.25,EU,2014,RODEGHIERO,Roberta,"Roberta, RODEGHIERO"
Juulia TURKKILA,140.31,EU,2014,TURKKILA,Juulia,"Juulia, TURKKILA"
Laurine LECAVELIER,139.42,EU,2014,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Viktoria HELGESSON,138.73,EU,2014,HELGESSON,Viktoria,"Viktoria, HELGESSON"
Eliska BREZINOVA,130.35,EU,2014,BREZINOVA,Eliska,"Eliska, BREZINOVA"
Isabelle OLSSON,129.39,EU,2014,OLSSON,Isabelle,"Isabelle, OLSSON"
Nicole RAJICOVA,128.25,EU,2014,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Inga JANULEVICIUTE,126.2,EU,2014,JANULEVICIUTE,Inga,"Inga, JANULEVICIUTE"
Anne Line GJERSEM,125.58,EU,2014,GJERSEM,Anne Line,"Anne Line, GJERSEM"
Kaat VAN DAELE,123.05,EU,2014,VAN DAELE,Kaat,"Kaat, VAN DAELE"
Agata KRYGER,119.52,EU,2014,KRYGER,Agata,"Agata, KRYGER"
Marta GARCIA,118.11,EU,2014,GARCIA,Marta,"Marta, GARCIA"
Natalia POPOVA,112.26,EU,2014,POPOVA,Natalia,"Natalia, POPOVA"
Jenna MCCORKELL,110.19,EU,2014,MCCORKELL,Jenna,"Jenna, MCCORKELL"
Kanako MURAKAMI,196.91,4C,2014,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Satoko MIYAHARA,186.53,4C,2014,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Zijun LI,181.56,4C,2014,LI,Zijun,"Zijun, LI"
Haruka IMAI,175.4,4C,2014,IMAI,Haruka,"Haruka, IMAI"
Courtney HICKS,169.99,4C,2014,HICKS,Courtney,"Courtney, HICKS"
Hae Jin KIM,166.84,4C,2014,KIM,Haejin,"Haejin, KIM"
Alaine CHARTRAND,165.19,4C,2014,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Samantha CESARIO,164.87,4C,2014,CESARIO,Samantha,"Samantha, CESARIO"
So Youn PARK,162.71,4C,2014,PARK,Soyoun,"Soyoun, PARK"
Mirai NAGASU,159.78,4C,2014,NAGASU,Mirai,"Mirai, NAGASU"
Kexin ZHANG,157.57,4C,2014,ZHANG,Kexin,"Kexin, ZHANG"
Amelie LACOSTE,156.17,4C,2014,LACOSTE,Amelie,"Amelie, LACOSTE"
Veronik MALLET,154.03,4C,2014,MALLET,Veronik,"Veronik, MALLET"
Brooklee HAN,150.17,4C,2014,HAN,Brooklee,"Brooklee, HAN"
Ziquan ZHAO,142.32,4C,2014,ZHAO,Ziquan,"Ziquan, ZHAO"
Tae Kyung KIM,132.84,4C,2014,KIM,Tae Kyung,"Tae Kyung, KIM"
Alisson Krystle PERTICHETO,114.95,4C,2014,PERTICHETO,Alisson Krystle,"Alisson Krystle, PERTICHETO"
Ami PAREKH,110.66,4C,2014,PAREKH,Ami,"Ami, PAREKH"
Reyna HAMUI,110.26,4C,2014,HAMUI,Reyna,"Reyna, HAMUI"
Crystal KIANG,103.26,4C,2014,KIANG,Crystal,"Crystal, KIANG"
Lejeanne MARAIS,98.93,4C,2014,MARAIS,Lejeanne,"Lejeanne, MARAIS"
SOTNIKOVA Adelina,224.59,OL,2014,SOTNIKOVA,Adelina,"Adelina, SOTNIKOVA"
KIM Yuna,219.11,OL,2014,KIM,Yuna,"Yuna, KIM"
KOSTNER Carolina,216.73,OL,2014,KOSTNER,Carolina,"Carolina, KOSTNER"
GOLD Gracie,205.53,OL,2014,GOLD,Gracie,"Gracie, GOLD"
LIPNITSKAYA Yulia,200.57,OL,2014,LIPNITSKAYA,Yulia,"Yulia, LIPNITSKAYA"
ASADA Mao,198.22,OL,2014,ASADA,Mao,"Mao, ASADA"
WAGNER Ashley,193.2,OL,2014,WAGNER,Ashley,"Ashley, WAGNER"
SUZUKI Akiko,186.32,OL,2014,SUZUKI,Akiko,"Akiko, SUZUKI"
EDMUNDS Polina,183.25,OL,2014,EDMUNDS,Polina,"Polina, EDMUNDS"
MEITE Mae Berenice,174.53,OL,2014,MEITE,Mae Berenice,"Mae Berenice, MEITE"
MARCHEI Valentina,173.33,OL,2014,MARCHEI,Valentina,"Valentina, MARCHEI"
MURAKAMI Kanako,170.98,OL,2014,MURAKAMI,Kanako,"Kanako, MURAKAMI"
OSMOND Kaetlyn,168.98,OL,2014,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
LI Zijun,168.3,OL,2014,LI,Zijun,"Zijun, LI"
ZHANG Kexin,154.21,OL,2014,ZHANG,Kexin,"Kexin, ZHANG"
KIM Haejin,149.48,OL,2014,KIM,Haejin,"Haejin, KIM"
DALEMAN Gabrielle,148.44,OL,2014,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
WEINZIERL Nathalie,147.36,OL,2014,WEINZIERL,Nathalie,"Nathalie, WEINZIERL"
GEDEVANISHVILI Elene,147.15,OL,2014,GEDEVANISHVILI,Elene,"Elene, GEDEVANISHVILI"
HAN Brooklee,143.84,OL,2014,HAN,Brooklee,"Brooklee, HAN"
PARK So Youn,142.97,OL,2014,PARK,Soyoun,"Soyoun, PARK"
UKOLOVA Elizaveta,136.42,OL,2014,UKOLOVA,Elizaveta,"Elizaveta, UKOLOVA"
GJERSEM Anne Line,134.54,OL,2014,GJERSEM,Anne Line,"Anne Line, GJERSEM"
RAJICOVA Nicole,125.0,OL,2014,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Mao ASADA,216.69,WR,2014,ASADA,Mao,"Mao, ASADA"
Julia LIPNITSKAIA,207.5,WR,2014,LIPNITSKAIA,Julia,"Julia, LIPNITSKAIA"
Carolina KOSTNER,203.83,WR,2014,KOSTNER,Carolina,"Carolina, KOSTNER"
Anna POGORILAYA,197.5,WR,2014,POGORILAYA,Anna,"Anna, POGORILAYA"
Gracie GOLD,194.58,WR,2014,GOLD,Gracie,"Gracie, GOLD"
Akiko SUZUKI,193.72,WR,2014,SUZUKI,Akiko,"Akiko, SUZUKI"
Ashley WAGNER,193.16,WR,2014,WAGNER,Ashley,"Ashley, WAGNER"
Polina EDMUNDS,187.5,WR,2014,EDMUNDS,Polina,"Polina, EDMUNDS"
So Youn PARK,176.61,WR,2014,PARK,Soyoun,"Soyoun, PARK"
Kanako MURAKAMI,172.44,WR,2014,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Kaetlyn OSMOND,170.64,WR,2014,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Nathalie WEINZIERL,167.72,WR,2014,WEINZIERL,Nathalie,"Nathalie, WEINZIERL"
Gabrielle DALEMAN,164.78,WR,2014,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Joshi HELGESSON,162.91,WR,2014,HELGESSON,Joshi,"Joshi, HELGESSON"
Mae Berenice MEITE,158.72,WR,2014,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Valentina MARCHEI,157.64,WR,2014,MARCHEI,Valentina,"Valentina, MARCHEI"
Zijun LI,150.34,WR,2014,LI,Zijun,"Zijun, LI"
Eliska BREZINOVA,145.15,WR,2014,BREZINOVA,Eliska,"Eliska, BREZINOVA"
Brooklee HAN,144.28,WR,2014,HAN,Brooklee,"Brooklee, HAN"
Anna OVCHAROVA,143.22,WR,2014,OVCHAROVA,Anna,"Anna, OVCHAROVA"
Natalia POPOVA,135.05,WR,2014,POPOVA,Natalia,"Natalia, POPOVA"
Anne Line GJERSEM,130.03,WR,2014,GJERSEM,Anne Line,"Anne Line, GJERSEM"
Hae Jin KIM,129.82,WR,2014,KIM,Haejin,"Haejin, KIM"
Elena RADIONOVA,195.47,US,2015,RADIONOVA,Elena,"Elena, RADIONOVA"
Elizaveta TUKTAMYSHEVA,189.62,US,2015,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Gracie GOLD,179.38,US,2015,GOLD,Gracie,"Gracie, GOLD"
Samantha CESARIO,174.58,US,2015,CESARIO,Samantha,"Samantha, CESARIO"
So Youn PARK,170.43,US,2015,PARK,Soyoun,"Soyoun, PARK"
Mirai NAGASU,158.21,US,2015,NAGASU,Mirai,"Mirai, NAGASU"
Elene GEDEVANISHVILI,158.1,US,2015,GEDEVANISHVILI,Elene,"Elene, GEDEVANISHVILI"
Haruka IMAI,157.97,US,2015,IMAI,Haruka,"Haruka, IMAI"
Mae Berenice MEITE,152.71,US,2015,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Brooklee HAN,150.37,US,2015,HAN,Brooklee,"Brooklee, HAN"
Natalia POPOVA,148.15,US,2015,POPOVA,Natalia,"Natalia, POPOVA"
Anna POGORILAYA,191.81,CA,2015,POGORILAYA,Anna,"Anna, POGORILAYA"
Ashley WAGNER,186.0,CA,2015,WAGNER,Ashley,"Ashley, WAGNER"
Satoko MIYAHARA,181.75,CA,2015,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Courtney HICKS,174.51,CA,2015,HICKS,Courtney,"Courtney, HICKS"
Rika HONGO,171.47,CA,2015,HONGO,Rika,"Rika, HONGO"
Alena LEONOVA,164.15,CA,2015,LEONOVA,Alena,"Alena, LEONOVA"
Alaine CHARTRAND,156.22,CA,2015,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Brooklee HAN,146.8,CA,2015,HAN,Brooklee,"Brooklee, HAN"
Hae Jin KIM,143.43,CA,2015,KIM,Haejin,"Haejin, KIM"
Veronik MALLET,142.25,CA,2015,MALLET,Veronik,"Veronik, MALLET"
Viktoria HELGESSON,139.67,CA,2015,HELGESSON,Viktoria,"Viktoria, HELGESSON"
Julianne SEGUIN,136.95,CA,2015,SEGUIN,Julianne,"Julianne, SEGUIN"
Elena RADIONOVA,203.92,FR,2015,RADIONOVA,Elena,"Elena, RADIONOVA"
Julia LIPNITSKAIA,185.18,FR,2015,LIPNITSKAIA,Julia,"Julia, LIPNITSKAIA"
Ashley WAGNER,177.74,FR,2015,WAGNER,Ashley,"Ashley, WAGNER"
Courtney HICKS,172.58,FR,2015,HICKS,Courtney,"Courtney, HICKS"
Mae Berenice MEITE,169.46,FR,2015,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Maria ARTEMIEVA,162.49,FR,2015,ARTEMIEVA,Maria,"Maria, ARTEMIEVA"
Samantha CESARIO,161.7,FR,2015,CESARIO,Samantha,"Samantha, CESARIO"
Haruka IMAI,154.7,FR,2015,IMAI,Haruka,"Haruka, IMAI"
Eliska BREZINOVA,144.29,FR,2015,BREZINOVA,Eliska,"Eliska, BREZINOVA"
Veronik MALLET,139.64,FR,2015,MALLET,Veronik,"Veronik, MALLET"
Laurine LECAVELIER,139.54,FR,2015,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Anna OVCHAROVA,133.23,FR,2015,OVCHAROVA,Anna,"Anna, OVCHAROVA"
Rika HONGO,178.0,RU,2015,HONGO,Rika,"Rika, HONGO"
Anna POGORILAYA,173.43,RU,2015,POGORILAYA,Anna,"Anna, POGORILAYA"
Alaine CHARTRAND,172.0,RU,2015,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Mirai NAGASU,165.88,RU,2015,NAGASU,Mirai,"Mirai, NAGASU"
So Youn PARK,163.24,RU,2015,PARK,Soyoun,"Soyoun, PARK"
Miyabi OBA,154.57,RU,2015,OBA,Miyabi,"Miyabi, OBA"
Maria STAVITSKAIA,153.49,RU,2015,STAVITSKAIA,Maria,"Maria, STAVITSKAIA"
Ashley CAIN,150.9,RU,2015,CAIN,Ashley,"Ashley, CAIN"
Angela WANG,150.75,RU,2015,WANG,Angela,"Angela, WANG"
